,wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,KcaV2,phi,nw,cbc,prot,GSV_dim0,GSV_dim1,GSV_dim2
587,987,1.4297,0.0,0.0,0.00487,0.464,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.150755,0.899297,-0.274764
588,988,1.4296,0.0,0.0,0.00479,0.46,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.14909,0.899608,-0.27500600000000003
589,989,1.4296,0.0,0.0,0.00471,0.457,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.147425,0.899919,-0.275248
590,990,1.4295,0.0,0.0,0.00464,0.453,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.14576,0.90023,-0.27549
591,991,1.4294,0.0,0.0,0.00456,0.448,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.144053,0.9005340000000001,-0.27573600000000004
592,992,1.4293,0.0,0.0,0.00449,0.443,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.142346,0.900838,-0.27598200000000006
593,993,1.4293,0.0,0.0,0.00441,0.44,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.140639,0.9011419999999999,-0.276228
594,994,1.4292,0.0,0.0,0.00434,0.436,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.138932,0.901446,-0.276474
595,995,1.4291,0.0,0.0,0.00426,0.432,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.13722499999999999,0.90175,-0.27671999999999997
596,996,1.429,0.0,0.0,0.00419,0.427,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.135518,0.9020539999999999,-0.276966
597,997,1.429,0.0,0.0,0.00412,0.422,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.133811,0.902358,-0.27721199999999996
598,998,1.4289,0.0,0.0,0.00404,0.417,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.132104,0.902662,-0.277458
599,999,1.4288,0.0,0.0,0.00397,0.412,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.130397,0.902966,-0.27770399999999995
600,1000,1.4287,0.0,0.0,0.0039,0.407,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.12869,0.90327,-0.27795
601,1001,1.4286,0.0,0.0,0.00383,0.402,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.126927,0.9035660000000001,-0.27835
602,1002,1.4286,0.0,0.0,0.00376,0.396,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.125164,0.903862,-0.27875
603,1003,1.4285,0.0,0.0,0.00369,0.392,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.123401,0.904158,-0.27914999999999995
604,1004,1.4284,0.0,0.0,0.00362,0.387,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.121638,0.904454,-0.27954999999999997
605,1005,1.4283,0.0,0.0,0.00355,0.382,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.11987500000000001,0.9047499999999999,-0.27995
606,1006,1.4282,0.0,0.0,0.00348,0.376,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.118112,0.905046,-0.28035
607,1007,1.4281,0.0,0.0,0.00342,0.37,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.11634900000000001,0.905342,-0.28075
608,1008,1.4281,0.0,0.0,0.00335,0.364,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.11458600000000001,0.905638,-0.28114999999999996
609,1009,1.428,0.0,0.0,0.00328,0.358,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.11282299999999999,0.9059339999999999,-0.28155
610,1010,1.4279,0.0,0.0,0.00322,0.352,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.11106,0.90623,-0.28195
611,1011,1.4278,0.0,0.0,0.00315,0.346,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.109291,0.90652,-0.28239400000000003
612,1012,1.4277,0.0,0.0,0.00309,0.34,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.107522,0.9068100000000001,-0.282838
613,1013,1.4276,0.0,0.0,0.00302,0.335,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.105753,0.9071,-0.283282
614,1014,1.4275,0.0,0.0,0.00296,0.33,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.103984,0.9073899999999999,-0.283726
615,1015,1.4274,0.0,0.0,0.00289,0.324,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.102215,0.90768,-0.28417
616,1016,1.4273,0.0,0.0,0.00283,0.319,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.10044600000000001,0.90797,-0.284614
617,1017,1.4273,0.0,0.0,0.00277,0.314,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.09867699999999999,0.90826,-0.285058
618,1018,1.4272,0.0,0.0,0.00271,0.309,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.096908,0.90855,-0.285502
619,1019,1.4271,0.0,0.0,0.00265,0.302,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.095139,0.90884,-0.285946
620,1020,1.427,0.0,0.0,0.00259,0.296,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.09337,0.90913,-0.28639
621,1021,1.4269,0.0,0.0,0.00253,0.29,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.091644,0.909412,-0.286881
622,1022,1.4268,0.0,0.0,0.00247,0.284,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.089918,0.9096940000000001,-0.28737199999999996
623,1023,1.4267,0.0,0.0,0.00241,0.278,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.08819199999999999,0.9099759999999999,-0.287863
624,1024,1.4266,0.0,0.0,0.00235,0.272,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.08646599999999999,0.910258,-0.288354
625,1025,1.4265,0.0,0.0,0.00229,0.267,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.08474,0.91054,-0.288845
626,1026,1.4264,0.0,0.0,0.00223,0.262,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.083014,0.910822,-0.289336
627,1027,1.4264,0.0,0.0,0.00218,0.257,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.081288,0.911104,-0.289827
628,1028,1.4263,0.0,0.0,0.00212,0.251,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.079562,0.911386,-0.290318
629,1029,1.4262,0.0,0.0,0.00207,0.244,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.077836,0.911668,-0.290809
630,1030,1.4261,0.0,0.0,0.00201,0.239,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.07611,0.91195,-0.2913
631,1031,1.426,0.0,0.0,0.00196,0.236,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.074431,0.912224,-0.29179900000000003
632,1032,1.4259,0.0,0.0,0.00191,0.233,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.072752,0.9124980000000001,-0.29229800000000006
633,1033,1.4258,0.0,0.0,0.00185,0.23,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.071073,0.9127719999999999,-0.292797
634,1034,1.4257,0.0,0.0,0.0018,0.225,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.069394,0.913046,-0.293296
635,1035,1.4256,0.0,0.0,0.00175,0.22,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.067715,0.91332,-0.29379500000000003
636,1036,1.4255,0.0,0.0,0.0017,0.215,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.066036,0.913594,-0.294294
637,1037,1.4254,0.0,0.0,0.00165,0.211,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.064357,0.913868,-0.29479299999999997
638,1038,1.4253,0.0,0.0,0.0016,0.206,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.062678,0.914142,-0.295292
639,1039,1.4252,0.0,0.0,0.00155,0.202,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.060999,0.914416,-0.29579099999999997
640,1040,1.4251,0.0,0.0,0.0015,0.198,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.05932,0.91469,-0.29629
641,1041,1.425,0.0,0.0,0.00146,0.194,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.05773,0.914955,-0.296793
642,1042,1.4249,0.0,0.0,0.00141,0.19,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.056139999999999995,0.9152200000000001,-0.297296
643,1043,1.4248,0.0,0.0,0.00136,0.187,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.05455,0.9154849999999999,-0.297799
644,1044,1.4247,0.0,0.0,0.00132,0.184,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.05296,0.9157500000000001,-0.29830199999999996
645,1045,1.4246,0.0,0.0,0.00127,0.182,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.05137,0.916015,-0.298805
646,1046,1.4245,0.0,0.0,0.00123,0.179,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.04978,0.91628,-0.299308
647,1047,1.4244,0.0,0.0,0.00119,0.175,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.04819,0.916545,-0.299811
648,1048,1.4243,0.0,0.0,0.00114,0.172,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.0466,0.91681,-0.30031399999999997
649,1049,1.4241,0.0,0.0,0.0011,0.169,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.04501,0.9170750000000001,-0.300817
650,1050,1.424,0.0,0.0,0.00106,0.166,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.04342,0.91734,-0.30132
651,1051,1.4239,0.0,0.0,0.00102,0.164,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.04182,0.917599,-0.301925
652,1052,1.4238,0.0,0.0,0.000981,0.161,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.040220000000000006,0.9178580000000001,-0.30252999999999997
653,1053,1.4237,0.0,0.0,0.000942,0.159,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.038619999999999995,0.918117,-0.30313499999999993
654,1054,1.4236,0.0,0.0,0.000904,0.156,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.03702,0.9183760000000001,-0.30374
655,1055,1.4235,0.0,0.0,0.000867,0.155,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.03542,0.9186350000000001,-0.304345
656,1056,1.4234,0.0,0.0,0.00083,0.153,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.03382,0.918894,-0.30494999999999994
657,1057,1.4233,0.0,0.0,0.000794,0.152,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.03222,0.919153,-0.30555499999999997
658,1058,1.4232,0.0,0.0,0.000758,0.151,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.030619999999999998,0.919412,-0.30616
659,1059,1.4231,0.0,0.0,0.000724,0.15,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.02902,0.919671,-0.30676499999999995
660,1060,1.4229,0.0,0.0,0.00069,0.148,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.02742,0.91993,-0.30737
661,1061,1.4228,0.0,0.0,0.000657,0.146,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.025767,0.920196,-0.30808499999999994
662,1062,1.4227,0.0,0.0,0.000625,0.145,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.024114,0.9204620000000001,-0.3088
663,1063,1.4226,0.0,0.0,0.000593,0.144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.022461,0.920728,-0.309515
664,1064,1.4225,0.0,0.0,0.000563,0.144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.020808,0.920994,-0.31023
665,1065,1.4224,0.0,0.0,0.000533,0.143,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.019155,0.92126,-0.310945
666,1066,1.4223,0.0,0.0,0.000503,0.143,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.017502,0.9215260000000001,-0.31166000000000005
667,1067,1.4222,0.0,0.0,0.000475,0.142,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.015849000000000002,0.921792,-0.312375
668,1068,1.4221,0.0,0.0,0.000447,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.014196,0.922058,-0.31309
669,1069,1.4219,0.0,0.0,0.000421,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.012543,0.922324,-0.31380500000000006
670,1070,1.4218,0.0,0.0,0.000394,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.01089,0.92259,-0.31452
671,1071,1.4217,0.0,0.0,0.000369,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.009243000000000001,0.922853,-0.31535500000000005
672,1072,1.4216,0.0,0.0,0.000345,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.007596000000000001,0.923116,-0.31619
673,1073,1.4215,0.0,0.0,0.000321,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.005948999999999999,0.923379,-0.317025
674,1074,1.4214,0.0,0.0,0.000298,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.004302,0.9236420000000001,-0.31786000000000003
675,1075,1.4212,0.0,0.0,0.000276,0.141,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.0026550000000000002,0.923905,-0.318695
676,1076,1.4211,0.0,0.0,0.000255,0.143,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,0.0010080000000000006,0.924168,-0.31953
677,1077,1.421,0.0,0.0,0.000234,0.144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.0006389999999999989,0.924431,-0.320365
678,1078,1.4209,0.0,0.0,0.000215,0.144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.0022860000000000007,0.924694,-0.32120000000000004
679,1079,1.4208,0.0,0.0,0.000196,0.144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.003933000000000001,0.924957,-0.32203499999999996
680,1080,1.4207,0.0,0.0,0.000178,0.144,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.00558,0.92522,-0.32287
681,1081,1.4205,0.0,0.0,0.000161,0.146,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.0072710000000000006,0.925482,-0.323808
682,1082,1.4204,0.0,0.0,0.000145,0.148,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.008962000000000001,0.9257440000000001,-0.32474600000000003
683,1083,1.4203,0.0,0.0,0.000129,0.15,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.010653,0.9260059999999999,-0.325684
684,1084,1.4202,0.0,0.0,0.000115,0.152,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.012344,0.926268,-0.32662199999999997
685,1085,1.4201,0.0,0.0,0.000101,0.153,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.014034999999999999,0.9265300000000001,-0.32755999999999996
686,1086,1.42,0.0,0.0,8.8e-05,0.155,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.015726,0.9267920000000001,-0.328498
687,1087,1.4198,0.0,0.0,7.6e-05,0.156,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.017417000000000002,0.927054,-0.329436
688,1088,1.4197,0.0,0.0,6.49e-05,0.158,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.019108,0.927316,-0.33037399999999995
689,1089,1.4196,0.0,0.0,5.46e-05,0.16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.020798999999999998,0.927578,-0.331312
690,1090,1.4195,0.0,0.0,4.52e-05,0.163,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.02249,0.92784,-0.33225
691,1091,1.4194,0.0,0.0,3.67e-05,0.166,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.024057,0.9281090000000001,-0.333239
692,1092,1.4192,0.0,0.0,2.9e-05,0.168,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.025624,0.928378,-0.33422799999999997
693,1093,1.4191,0.0,0.0,2.23e-05,0.169,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.027191,0.928647,-0.335217
694,1094,1.419,0.0,0.0,1.64e-05,0.171,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.028758,0.928916,-0.336206
695,1095,1.4189,0.0,0.0,1.14e-05,0.174,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.030324999999999998,0.9291849999999999,-0.337195
696,1096,1.4188,0.0,0.0,7.3e-06,0.178,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.031892000000000004,0.929454,-0.338184
697,1097,1.4187,0.0,0.0,4.11e-06,0.182,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.033459,0.929723,-0.339173
698,1098,1.4185,0.0,0.0,1.83e-06,0.187,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.035026,0.9299919999999999,-0.34016199999999996
699,1099,1.4184,0.0,0.0,4.58e-07,0.189,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.036593,0.930261,-0.34115100000000004
700,1100,1.4183,0.0,0.0,0.0,0.191,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.03816,0.93053,-0.34214
701,1101,1.4182,0.0,0.0,0.0,0.193,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.039817,0.930774,-0.343193
702,1102,1.4181,0.0,0.0,0.0,0.197,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.041474,0.931018,-0.344246
703,1103,1.418,0.0,0.0,0.0,0.201,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.043131,0.9312619999999999,-0.34529899999999997
704,1104,1.4178,0.0,0.0,0.0,0.203,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.044788,0.931506,-0.346352
705,1105,1.4177,0.0,0.0,0.0,0.205,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.046445,0.93175,-0.34740499999999996
706,1106,1.4176,0.0,0.0,0.0,0.208,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.048102,0.931994,-0.348458
707,1107,1.4175,0.0,0.0,0.0,0.212,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.049759,0.932238,-0.349511
708,1108,1.4174,0.0,0.0,0.0,0.217,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.051416,0.932482,-0.350564
709,1109,1.4172,0.0,0.0,0.0,0.22,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.053073,0.9327259999999999,-0.35161699999999996
710,1110,1.4171,0.0,0.0,0.0,0.222,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.05473,0.93297,-0.35267
711,1111,1.417,0.0,0.0,0.0,0.225,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.056391000000000004,0.933233,-0.353788
712,1112,1.4169,0.0,0.0,0.0,0.23,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.058052000000000006,0.9334960000000001,-0.354906
713,1113,1.4168,0.0,0.0,0.0,0.234,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.059713,0.933759,-0.356024
714,1114,1.4167,0.0,0.0,0.0,0.235,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.061374,0.934022,-0.35714199999999996
715,1115,1.4165,0.0,0.0,0.0,0.234,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.06303500000000001,0.934285,-0.35826
716,1116,1.4164,0.0,0.0,0.0,0.235,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.064696,0.9345479999999999,-0.359378
717,1117,1.4163,0.0,0.0,0.0,0.24,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.066357,0.9348110000000001,-0.36049600000000004
718,1118,1.4162,0.0,0.0,0.0,0.245,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.068018,0.935074,-0.361614
719,1119,1.4161,0.0,0.0,0.0,0.249,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.06967899999999999,0.935337,-0.362732
720,1120,1.416,0.0,0.0,0.0,0.253,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.07134,0.9356,-0.36385
721,1121,1.4158,0.0,0.0,0.0,0.258,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.07298,0.935866,-0.364948
722,1122,1.4157,0.0,0.0,0.0,0.265,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.07462,0.9361320000000001,-0.366046
723,1123,1.4156,0.0,0.0,0.0,0.272,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.07626,0.936398,-0.367144
724,1124,1.4155,0.0,0.0,0.0,0.277,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.0779,0.9366639999999999,-0.368242
725,1125,1.4154,0.0,0.0,0.0,0.281,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.07954,0.93693,-0.36934
726,1126,1.4153,0.0,0.0,0.0,0.289,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.08118,0.937196,-0.370438
727,1127,1.4151,0.0,0.0,0.0,0.302,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.08282,0.937462,-0.371536
728,1128,1.415,0.0,0.0,0.0,0.316,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.08446000000000001,0.937728,-0.372634
729,1129,1.4149,0.0,0.0,0.0,0.327,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.0861,0.937994,-0.373732
730,1130,1.4148,0.0,0.0,0.0,0.338,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.08774,0.93826,-0.37483
731,1131,1.4147,0.0,0.0,0.0,0.353,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.08932699999999999,0.938497,-0.375851
732,1132,1.4146,0.0,0.0,0.0,0.377,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.09091400000000001,0.9387340000000001,-0.37687200000000004
733,1133,1.4145,0.0,0.0,0.0,0.404,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.09250099999999999,0.938971,-0.377893
734,1134,1.4144,0.0,0.0,0.0,0.428,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.094088,0.939208,-0.378914
735,1135,1.4143,0.0,0.0,0.0,0.45,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.095675,0.939445,-0.379935
736,1136,1.4141,0.0,0.0,0.0,0.471,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.09726199999999999,0.9396819999999999,-0.38095599999999996
737,1137,1.414,0.0,0.0,0.0,0.493,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.09884899999999999,0.939919,-0.381977
738,1138,1.4139,0.0,0.0,0.0,0.52,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.68222,0.0,-0.100436,0.940156,-0.382998
